symbol,entry_time,exit_time,side,strategy,entry_price,exit_price,exit_type,position_value,pnl_usdt,pnl_percent,leverage,sl_price,tp_price,adx,rsi,atr,volume_valid,month
BTC/USDT,2025-12-02 10:45:00,2025-12-02 10:50:00,SHORT,BB_BOUNCE_TOP,87367.96667209307,87583.93334418614,SL,5.649174292311747,-0.4234486398821295,-7.415761645350942,30,87583.93334418614,87080.01110930232,20.119395458540655,66.72604870212768,143.9777813953799,True,2025-12
BTC/USDT,2025-12-02 12:45:00,2025-12-02 13:15:00,LONG,TREND_PULLBACK (RSI 50.2),86999.04706923438,87318.31764358853,TP,5.606829428323533,0.612795660397241,11.009450739158112,30,86759.59413846876,87318.31764358853,36.7043262894295,50.22326304740689,159.63528717707567,False,2025-12
BTC/USDT,2025-12-02 16:20:00,2025-12-02 16:30:00,LONG,TREND_PULLBACK (RSI 56.7),89657.92267866706,90455.35910711098,TP,5.668108994363258,1.5078661319986575,26.682631203778534,30,89059.84535733412,90455.35910711098,52.50454121200111,56.74584791269015,398.7182142219594,False,2025-12
BTC/USDT,2025-12-02 19:45:00,2025-12-02 20:15:00,LONG,TREND_PULLBACK (RSI 56.5),91621.5938643383,91279.7877286766,SL,5.818895607563124,-0.6558992623971989,-11.191885708770787,30,91279.7877286766,92077.3353785539,44.77224559082282,56.53155406046654,227.87075710779905,False,2025-12
BTC/USDT,2025-12-02 22:00:00,2025-12-02 22:05:00,SHORT,BB_BOUNCE_TOP,92091.05967212243,91694.98010929252,TP,5.753305681323404,0.7377387316532313,12.902866931060284,30,92388.11934424486,91694.98010929252,22.932632173768923,63.25977908827547,198.03978141495108,True,2025-12
BTC/USDT,2025-12-03 00:05:00,2025-12-03 00:45:00,LONG,TREND_PULLBACK (RSI 46.3),91178.10667260402,91501.431109132,TP,5.827079554488726,0.6152362314697164,10.63822604988783,30,90935.61334520802,91501.431109132,23.59285003674223,46.321341332060165,161.66221826399388,True,2025-12
BTC/USDT,2025-12-03 03:55:00,2025-12-03 04:00:00,LONG,TREND_PULLBACK (RSI 52.6),92307.3542869012,92683.14857103293,TP,5.888603177635698,0.7144853611713052,12.21335895828142,30,92025.5085738024,92683.14857103293,23.296993337999318,52.59404218700162,187.89714206586518,False,2025-12
BTC/USDT,2025-12-03 06:40:00,2025-12-03 06:55:00,LONG,TREND_PULLBACK (RSI 45.6),92917.5090903752,93384.5636365416,TP,5.960051713752829,0.8939869754862404,15.07965131885289,30,92567.2181807504,93384.5636365416,49.371350027354744,45.59511118337738,233.52727308319953,True,2025-12
BTC/USDT,2025-12-03 09:05:00,2025-12-03 09:10:00,LONG,TREND_PULLBACK (RSI 41.9),92516.74218542999,92854.41927152334,TP,6.049450411301454,0.6575575601597659,10.949707418897606,30,92263.48437085998,92854.41927152334,26.678008754971266,41.870956193957085,168.83854304667082,False,2025-12
BTC/USDT,2025-12-03 11:10:00,2025-12-03 11:15:00,LONG,BB_BOUNCE_BOTTOM,92466.47854128636,92778.6404862379,TP,6.11520616731743,0.6144462205277919,10.127841458096452,30,92232.35708257271,92778.6404862379,15.046350049502633,37.433062848886316,156.08097247576777,True,2025-12
BTC/USDT,2025-12-03 13:40:00,2025-12-03 13:45:00,SHORT,BB_BOUNCE_TOP,93376.70981794888,93079.63006068369,TP,6.176650789370209,0.5845925965933059,9.544556383847514,30,93599.51963589777,93079.63006068369,19.079659925349695,61.77691274687975,148.5398786325951,False,2025-12
BTC/USDT,2025-12-03 17:45:00,2025-12-03 18:45:00,SHORT,BB_BOUNCE_TOP,93362.84531719137,92783.58489426953,TP,6.235110049029539,1.1555653864273552,18.613199532014878,30,93797.29063438275,92783.58489426953,13.505671831484818,59.897337145732685,289.6302114609202,False,2025-12
BTC/USDT,2025-12-03 20:55:00,2025-12-03 21:05:00,LONG,TREND_PULLBACK (RSI 50.5),92612.64856158671,93033.38381280442,TP,6.350666587672275,0.8604435642468453,13.628870065342632,30,92297.09712317343,93033.38381280442,20.67337304614178,50.51462948994521,210.36762560885182,True,2025-12
BTC/USDT,2025-12-03 23:20:00,2025-12-03 23:25:00,LONG,TREND_PULLBACK (RSI 51.7),93177.98800404328,93660.6706653189,TP,6.4367109440969585,0.995158376103043,15.540665932430793,30,92815.97600808655,93660.6706653189,44.861388085280886,51.72738555439778,241.34133063781334,False,2025-12
BTC/USDT,2025-12-04 01:45:00,2025-12-04 02:05:00,LONG,TREND_PULLBACK (RSI 48.4),92871.17496643595,93323.07501118802,TP,6.5362267817072635,0.9489059833462083,14.597641676722144,30,92532.2499328719,93323.07501118802,27.02372317722372,48.4324990291377,225.95002237603288,False,2025-12
BTC/USDT,2025-12-04 03:45:00,2025-12-04 05:10:00,LONG,TREND_PULLBACK (RSI 49.2),93282.05999906875,93004.1199981375,SL,6.631117380041885,-0.5980403365397826,-8.938696280957782,30,93004.1199981375,93652.64666697707,25.20973738627994,49.18450795544043,185.29333395416631,False,2025-12
BTC/USDT,2025-12-04 06:05:00,2025-12-04 06:15:00,LONG,TREND_PULLBACK (RSI 40.9),92728.54864279255,93027.01711906915,TP,6.571313346387907,0.6292821210254052,9.656200187916872,30,92504.6972855851,93027.01711906915,26.83746759790419,40.854129648767945,149.23423813830027,False,2025-12
BTC/USDT,2025-12-04 10:10:00,2025-12-04 11:25:00,LONG,TREND_PULLBACK (RSI 51.4),93155.6593504787,92939.7187009574,SL,6.634241558490448,-0.46666500948086037,-6.954187787202688,30,92939.7187009574,93443.5802165071,20.78192626877305,51.43554423451521,143.96043301420482,True,2025-12
BTC/USDT,2025-12-04 12:10:00,2025-12-04 12:15:00,LONG,TREND_PULLBACK (RSI 40.6),92711.32986369106,92968.22337876965,TP,6.587575057542361,0.5423346334248205,8.31269000637619,30,92518.65972738212,92968.22337876965,26.77575331029204,40.61600597131842,128.4467575392945,False,2025-12
BTC/USDT,2025-12-04 14:10:00,2025-12-04 14:25:00,LONG,TREND_PULLBACK (RSI 44.3),92344.68007646577,92704.70664117808,TP,6.641808520884843,0.7715242128961558,11.696176685463538,30,92074.66015293154,92704.70664117808,29.899801729085485,44.3359359881304,180.01328235615742,False,2025-12
BTC/USDT,2025-12-04 19:10:00,2025-12-04 19:15:00,LONG,BB_BOUNCE_BOTTOM,90838.76895007853,91377.74368330716,TP,6.7189609421744585,1.1905955241248112,17.79993518598277,30,90434.53790015707,91377.74368330716,14.502238802869591,27.752366514332742,269.4873666143108,True,2025-12
BTC/USDT,2025-12-04 23:40:00,2025-12-05 00:00:00,LONG,BB_BOUNCE_BOTTOM,91881.00342409112,92142.33219196963,TP,6.83802049458694,0.5779923465207443,8.532626706490426,30,91685.00684818224,92142.33219196963,10.510855895095435,40.17632149733273,130.66438393925472,True,2025-12
BTC/USDT,2025-12-05 02:35:00,2025-12-05 02:45:00,SHORT,BB_BOUNCE_TOP,92809.36278203712,92554.21240598762,TP,6.895819729239014,0.563220466531624,8.247563663874637,30,93000.72556407424,92554.21240598762,18.417894655739442,61.67169617162704,127.57518802474763,True,2025-12
BTC/USDT,2025-12-05 04:50:00,2025-12-05 05:05:00,LONG,TREND_PULLBACK (RSI 41.7),91806.87131199794,92096.77622933402,TP,6.952141775892176,0.6530360771518622,9.473307820855787,30,91589.44262399587,92096.77622933402,36.08330438675662,41.6724736735006,144.9524586680411,True,2025-12
BTC/USDT,2025-12-05 06:50:00,2025-12-05 08:00:00,SHORT,BB_BOUNCE_TOP,92328.86844653588,92116.11051782138,TP,7.017445383607363,0.4795053253882059,6.913046773806355,30,92488.43689307176,92116.11051782138,19.117578446668382,58.868232230539,106.37896435725185,True,2025-12
BTC/USDT,2025-12-05 08:50:00,2025-12-05 08:55:00,LONG,TREND_PULLBACK (RSI 46.3),91906.55277555609,92108.88240814797,TP,7.0653959161461835,0.46097566026924763,6.604413716375099,30,91754.80555111218,92108.88240814797,23.024240856188282,46.30446345759755,101.16481629593804,False,2025-12
BTC/USDT,2025-12-05 10:55:00,2025-12-05 11:00:00,LONG,TREND_PULLBACK (RSI 40.8),91022.63825336417,91312.58724887861,TP,7.111493482173107,0.6739121982294841,9.556380733791409,30,90805.17650672834,91312.58724887861,33.61866106539785,40.78974112790255,144.97449775721734,False,2025-12
BTC/USDT,2025-12-05 12:55:00,2025-12-05 13:10:00,LONG,TREND_PULLBACK (RSI 46.3),90994.15137420739,91261.41620859754,TP,7.178884701996056,0.6268239535304861,8.811494926450074,30,90793.70274841477,91261.41620859754,24.23443733095403,46.283531721084714,133.63241719507727,False,2025-12
BTC/USDT,2025-12-05 15:50:00,2025-12-05 16:05:00,LONG,TREND_PULLBACK (RSI 45.2),90117.37901884947,89631.25803769895,SL,7.241567097349105,-1.1776907525036224,-16.182926748752152,30,89631.25803769895,90765.54032705017,28.685989527459448,45.24891240834951,324.0806541003495,False,2025-12
BTC/USDT,2025-12-05 18:30:00,2025-12-05 19:25:00,LONG,TREND_PULLBACK (RSI 48.3),88803.3617628005,89403.01274573317,TP,7.123798022098743,1.4374194656685308,20.257712242956778,30,88353.623525601,89403.01274573317,22.887002714621325,48.32847260050645,299.82549146633585,False,2025-12
BTC/USDT,2025-12-05 22:00:00,2025-12-05 22:05:00,LONG,BB_BOUNCE_BOTTOM,88793.61581668966,89115.59472777012,TP,7.267539968665595,0.7847815250892544,10.87844800954496,30,88552.13163337932,89115.59472777012,15.29263121102538,36.49335941630125,160.98945554022868,True,2025-12
BTC/USDT,2025-12-06 00:00:00,2025-12-06 00:30:00,LONG,TREND_PULLBACK (RSI 48.0),88976.84562740332,89221.58479086556,TP,7.346018121174521,0.6003005512246921,8.251781519220005,30,88793.29125480665,89221.58479086556,26.16755329071864,47.97428743792585,122.36958173111292,True,2025-12
BTC/USDT,2025-12-06 03:00:00,2025-12-06 07:30:00,SHORT,BB_BOUNCE_TOP,89683.00942457304,89467.66352514231,TP,7.4060481762969905,0.5275749121871078,7.203568462268556,30,89844.51884914609,89467.66352514231,16.563584684589,67.70314087024951,107.6729497153629,True,2025-12
BTC/USDT,2025-12-06 07:25:00,2025-12-06 07:30:00,LONG,BB_BOUNCE_BOTTOM,89429.2267957145,89555.45773476183,TP,7.458805667515701,0.3098800484078337,4.234553184800231,30,89334.553591429,89555.45773476183,10.898420282112472,39.4916990435523,63.11546952366637,True,2025-12
BTC/USDT,2025-12-06 10:00:00,2025-12-06 10:05:00,LONG,TREND_PULLBACK (RSI 49.9),89357.8997565419,89534.83341448603,TP,7.489793672356484,0.4389145231929676,5.940168415759224,30,89225.19951308379,89534.83341448603,20.99901935361219,49.912211574711456,88.46682897206743,False,2025-12
BTC/USDT,2025-12-06 13:25:00,2025-12-06 13:30:00,SHORT,BB_BOUNCE_TOP,89714.94495308341,89613.15168230554,TP,7.533685124675781,0.25041141350846846,3.4038900931533846,30,89791.28990616681,89613.15168230554,7.791805338835008,64.24343001437512,50.896635388934584,True,2025-12
BTC/USDT,2025-12-06 15:25:00,2025-12-06 15:30:00,LONG,TREND_PULLBACK (RSI 40.6),89394.47487064645,89652.77504311786,TP,7.558726266026628,0.6491681095184508,8.66832674542264,30,89200.7497412929,89652.77504311786,36.946444913539075,40.604423340673534,129.15008623570378,False,2025-12
BTC/USDT,2025-12-06 19:35:00,2025-12-06 19:40:00,LONG,BB_BOUNCE_BOTTOM,89165.68981772683,89405.57006075773,TP,7.623643076978474,0.6091920201427948,8.070825567141316,30,88985.77963545365,89405.57006075773,21.90071997365925,35.277219952693315,119.94012151544959,False,2025-12
BTC/USDT,2025-12-06 22:05:00,2025-12-06 22:10:00,LONG,BB_BOUNCE_BOTTOM,89204.21166290126,89344.8627790329,TP,7.684562278992754,0.3573471587878347,4.73019536330277,30,89098.72332580252,89344.8627790329,13.221212849255302,35.96671123082851,70.32555806582377,False,2025-12
BTC/USDT,2025-12-07 00:10:00,2025-12-07 00:15:00,LONG,TREND_PULLBACK (RSI 46.0),88974.23115570033,89208.7229480999,TP,7.7202969948715365,0.6042295810336807,7.90650695219446,30,88798.36231140065,89208.7229480999,24.380007249345965,46.02980182521395,117.2458961997843,False,2025-12
BTC/USDT,2025-12-07 02:50:00,2025-12-07 04:30:00,SHORT,BB_BOUNCE_TOP,89653.36800023871,89503.4106665871,TP,7.780719952974905,0.38420448790779993,5.017904078669507,30,89765.83600047743,89503.4106665871,12.399952330429294,63.17285520154239,74.97866682581129,True,2025-12
BTC/USDT,2025-12-07 04:50:00,2025-12-07 06:05:00,LONG,TREND_PULLBACK (RSI 45.9),89405.49574564953,89537.63475145015,TP,7.819140401765684,0.34043929418606317,4.433922256072888,30,89306.39149129906,89537.63475145015,26.32228196364797,45.8873328914473,66.06950290031428,False,2025-12
BTC/USDT,2025-12-07 06:50:00,2025-12-07 06:55:00,LONG,TREND_PULLBACK (RSI 50.3),89462.83779461175,89566.65406846275,TP,7.853184331184291,0.26711197764513617,3.4813206156954504,30,89384.97558922351,89566.65406846275,20.813822115843557,50.33649887769356,51.90813692549979,False,2025-12
BTC/USDT,2025-12-07 08:50:00,2025-12-07 09:20:00,LONG,TREND_PULLBACK (RSI 47.7),89221.35312515972,89102.60625031943,SL,7.879895528948804,-0.3209302705487319,-3.992773165198863,30,89102.60625031943,89379.68229161344,21.00565767630118,47.7406777923597,79.16458322686098,False,2025-12
BTC/USDT,2025-12-07 12:45:00,2025-12-07 12:50:00,SHORT,BB_BOUNCE_TOP,89603.75598461747,89436.48133846084,TP,7.847802501893931,0.4332362757281094,5.600478829883339,30,89729.21196923494,89436.48133846084,18.41424572423306,70.67736784294928,83.63732307831596,True,2025-12
BTC/USDT,2025-12-07 19:20:00,2025-12-07 19:45:00,LONG,TREND_PULLBACK (RSI 59.5),90944.56674067695,91364.4777531077,TP,7.891126129466741,1.0867389044972575,13.851658020256433,30,90629.6334813539,91364.4777531077,60.12945004349794,59.460906506637244,209.95550621537154,False,2025-12
BTC/USDT,2025-12-07 22:45:00,2025-12-07 23:45:00,LONG,TREND_PULLBACK (RSI 41.5),89479.47752345841,90090.44082551386,TP,7.999800019916467,1.6322723017620642,20.483913819074544,30,89021.25504691682,90090.44082551386,45.68864884338098,41.51637571765015,305.4816510277254,False,2025-12
BTC/USDT,2025-12-08 01:05:00,2025-12-08 01:30:00,SHORT,BB_BOUNCE_TOP,90966.49536179983,91301.89072359964,SL,8.163027250092673,-0.9094479631555273,-11.061062442799056,30,91301.89072359964,90519.30154606672,17.09782913432084,62.8382065591985,223.5969078665502,False,2025-12
BTC/USDT,2025-12-08 03:10:00,2025-12-08 03:15:00,LONG,TREND_PULLBACK (RSI 56.2),90820.1710396563,91216.2096534479,TP,8.072082453777119,1.0495378168057385,13.082070070711863,30,90523.1420793126,91216.2096534479,25.128771049788,56.19580508553811,198.0193068958029,False,2025-12
BTC/USDT,2025-12-08 07:05:00,2025-12-08 07:15:00,LONG,TREND_PULLBACK (RSI 50.8),91186.91795763474,91427.8273474551,TP,8.177036235457694,0.6415529181718814,7.9257878832668744,30,91006.23591526947,91427.8273474551,23.587536406958563,50.80410194845199,120.45469491018142,False,2025-12
BTC/USDT,2025-12-08 09:50:00,2025-12-08 10:10:00,LONG,TREND_PULLBACK (RSI 55.4),91680.97697815177,91927.67434061608,TP,8.241191527274882,0.6586748963430242,8.072471648827563,30,91495.95395630354,91927.67434061608,39.845189516310754,55.4483531775403,123.34868123215828,False,2025-12
BTC/USDT,2025-12-08 11:50:00,2025-12-08 13:10:00,LONG,TREND_PULLBACK (RSI 47.9),91776.76617871852,91981.61127376049,TP,8.307059016909184,0.5495932674996904,6.695978848603127,30,91623.13235743705,91981.61127376049,26.885822851610634,47.90123008902459,102.4225475209797,False,2025-12
BTC/USDT,2025-12-08 14:10:00,2025-12-08 14:30:00,LONG,TREND_PULLBACK (RSI 40.3),91267.1261926341,91581.75793578866,TP,8.362018343659154,0.8581200438004045,10.342116256311606,30,91031.15238526819,91581.75793578866,28.507145506438555,40.30064023616758,157.315871577277,False,2025-12
BTC/USDT,2025-12-08 16:15:00,2025-12-08 16:20:00,LONG,TREND_PULLBACK (RSI 41.6),89545.57883725854,90205.47372091381,TP,8.447830348039194,1.8608984409589047,22.108122775818213,30,89050.65767451708,90205.47372091381,38.74253621157557,41.60612099366624,329.9474418276375,False,2025-12
BTC/USDT,2025-12-08 20:15:00,2025-12-08 20:30:00,SHORT,BB_BOUNCE_TOP,90801.60710818741,90352.7976306042,TP,8.633920192135085,1.2733516613509601,14.828244517141787,30,91138.21421637482,90352.7976306042,10.922175364420031,59.61255319377665,224.40473879160479,False,2025-12
BTC/USDT,2025-12-08 22:15:00,2025-12-09 00:30:00,LONG,TREND_PULLBACK (RSI 55.1),90685.04088663645,90420.58177327289,SL,8.76125535827018,-0.7735060366570115,-8.748712382259935,30,90420.58177327289,91037.65303778785,30.09537527952035,55.085712159689976,176.30607557570133,False,2025-12
BTC/USDT,2025-12-09 00:45:00,2025-12-09 00:50:00,LONG,BB_BOUNCE_BOTTOM,90142.12198759522,90421.95933746826,TP,8.683904754604479,0.8018027168355643,9.313204871465492,30,89932.24397519045,90421.95933746826,22.392926402544916,33.66227781252396,139.9186749365188,False,2025-12
BTC/USDT,2025-12-09 02:50:00,2025-12-09 03:30:00,LONG,TREND_PULLBACK (RSI 40.5),89849.73576218993,90135.42141260335,TP,8.764085026288035,0.8289756082143578,9.538780987722394,30,89635.47152437986,90135.42141260335,23.72805543032879,40.50754373839259,142.84282520670996,False,2025-12
BTC/USDT,2025-12-09 05:50:00,2025-12-09 06:00:00,LONG,TREND_PULLBACK (RSI 44.0),89653.75718335318,89982.08093888227,TP,8.846982587109471,0.9648865477344644,10.986391396546388,30,89407.51436670637,89982.08093888227,37.62258316922589,44.02582128770363,164.16187776453998,False,2025-12
BTC/USDT,2025-12-09 08:30:00,2025-12-09 08:35:00,LONG,TREND_PULLBACK (RSI 55.8),90238.46208872447,90446.3793037585,TP,8.943471241882918,0.6110411420108334,6.912259259126185,30,90082.52417744894,90446.3793037585,33.98809683713567,55.75686820694864,103.95860751701531,True,2025-12
BTC/USDT,2025-12-09 10:40:00,2025-12-09 10:50:00,LONG,TREND_PULLBACK (RSI 41.9),89859.28176120477,90110.5060795984,TP,9.004575356084002,0.7480332819381671,8.387257725737765,30,89670.86352240953,90110.5060795984,31.21774824397347,41.89868079372658,125.61215919681857,True,2025-12
BTC/USDT,2025-12-09 13:00:00,2025-12-09 13:05:00,LONG,TREND_PULLBACK (RSI 53.4),90292.42745372457,90508.25751542515,TP,9.079378684277819,0.6438219480340546,7.17103530563077,30,90130.55490744913,90508.25751542515,28.38457288229594,53.422271602276716,107.91503085029126,False,2025-12
BTC/USDT,2025-12-09 15:00:00,2025-12-09 15:05:00,SHORT,BB_BOUNCE_TOP,91223.9022650626,90728.69924497914,TP,9.143760879081224,1.4817743274726585,16.285304874743716,30,91595.3045301252,90728.69924497914,16.57215090366735,67.2531710921087,247.6015100417286,True,2025-12
BTC/USDT,2025-12-09 17:20:00,2025-12-09 17:25:00,LONG,TREND_PULLBACK (RSI 59.7),93102.49633730737,93795.03455423086,TP,9.29193831182849,2.06609486482597,22.31534848693371,30,92583.09267461475,93795.03455423086,67.53168163492123,59.73728146332166,346.2691084617477,False,2025-12
BTC/USDT,2025-12-09 19:35:00,2025-12-09 20:15:00,LONG,TREND_PULLBACK (RSI 53.4),93550.36399840908,93221.72799681817,SL,9.498547798311087,-1.008631213508799,-10.538793892768966,30,93221.72799681817,93988.54533386363,20.932183759912125,53.38229416407661,219.09066772727368,False,2025-12
BTC/USDT,2025-12-09 22:05:00,2025-12-09 22:10:00,LONG,TREND_PULLBACK (RSI 41.4),92300.86569654018,92810.11143448661,TP,9.397684676960209,1.5479594197302187,16.5517105642549,30,91918.93139308035,92810.11143448661,33.02441242340133,41.415554263669,254.6228689732197,False,2025-12
BTC/USDT,2025-12-10 00:35:00,2025-12-10 01:30:00,LONG,TREND_PULLBACK (RSI 42.2),92233.18275467488,91978.66550934977,SL,9.55248061893323,-0.7984434012539754,-8.278492763350314,30,91978.66550934977,92572.53908177503,20.38090315996257,42.17550964687254,169.67816355007287,False,2025-12
BTC/USDT,2025-12-10 02:45:00,2025-12-10 02:55:00,LONG,TREND_PULLBACK (RSI 48.5),92065.29457828125,92375.16847390625,TP,9.472636278807832,0.9489134937025795,10.097417176942466,30,91832.8891565625,92375.16847390625,24.953954772275903,48.465597157642335,154.936947812501,False,2025-12
BTC/USDT,2025-12-10 05:30:00,2025-12-10 05:40:00,LONG,TREND_PULLBACK (RSI 52.2),92360.10497286958,92578.36500904347,TP,9.56752762817809,0.6706287473359148,7.089425772242273,30,92196.40994573916,92578.36500904347,22.256347911370344,52.22614919518963,109.13001808694709,False,2025-12
BTC/USDT,2025-12-10 07:55:00,2025-12-10 08:00:00,SHORT,BB_BOUNCE_TOP,92878.40714622854,92700.13095125715,TP,9.634590502911681,0.547088061420608,5.7583737851159515,30,93012.11429245707,92700.13095125715,13.053745560809869,64.27094855506733,89.13809748569349,True,2025-12
BTC/USDT,2025-12-10 09:55:00,2025-12-10 10:00:00,SHORT,BB_BOUNCE_TOP,93031.52437869838,92816.29187376722,TP,9.689299309053743,0.6647471061510033,6.940631351638187,30,93192.94875739675,92816.29187376722,22.255259318641595,68.62606638223193,107.61625246558283,True,2025-12
BTC/USDT,2025-12-10 12:55:00,2025-12-10 13:05:00,LONG,TREND_PULLBACK (RSI 41.4),91745.53851805405,92020.95382731532,TP,9.755774019668841,0.8707850851265883,9.005843130139938,30,91538.97703610809,92020.95382731532,28.531625586899814,41.44803928977188,137.70765463063503,False,2025-12
BTC/USDT,2025-12-10 16:10:00,2025-12-10 16:55:00,SHORT,BB_BOUNCE_TOP,92499.22092927912,92091.19302357364,TP,9.842852528181501,1.2946745814902947,13.233448939557464,30,92805.24185855825,92091.19302357364,11.148539920141843,62.156667832219995,204.01395285274694,False,2025-12
BTC/USDT,2025-12-10 18:20:00,2025-12-10 18:25:00,LONG,BB_BOUNCE_BOTTOM,91738.03637679409,92095.3212077353,TP,9.97231998633053,1.1571741794568378,11.6838612985045,30,91470.07275358817,92095.3212077353,15.65705586809911,38.59653669927327,178.64241547060684,True,2025-12
BTC/USDT,2025-12-10 20:50:00,2025-12-10 21:50:00,LONG,TREND_PULLBACK (RSI 42.5),91652.55480655842,92720.8817311472,TP,10.088037404276214,3.519596201299316,34.96880998604739,30,90851.30961311683,92720.8817311472,28.540182468930496,42.485591433865316,534.1634622943874,True,2025-12
BTC/USDT,2025-12-11 00:10:00,2025-12-11 00:35:00,LONG,TREND_PULLBACK (RSI 40.5),91704.160561713,91421.321123426,SL,10.439997024406146,-0.9743418314549956,-9.252778823377287,30,91421.321123426,92081.27981276232,24.197800501278568,40.522562951924954,188.559625524664,False,2025-12
BTC/USDT,2025-12-11 05:10:00,2025-12-11 05:15:00,LONG,TREND_PULLBACK (RSI 48.1),89805.75151508056,90152.6161616398,TP,10.342562841260646,1.1901356319336753,11.587163651795716,30,89545.60303016112,90152.6161616398,25.447304021993656,48.07288079704608,173.43232327962087,False,2025-12
BTC/USDT,2025-12-11 08:15:00,2025-12-11 08:20:00,LONG,BB_BOUNCE_BOTTOM,89832.22091291411,90055.92636236196,TP,10.461576404454014,0.7731916179379194,7.4707754247126,30,89664.44182582822,90055.92636236196,9.101746706011701,39.137405204938126,111.85272472392424,True,2025-12
BTC/USDT,2025-12-11 11:25:00,2025-12-11 11:35:00,LONG,TREND_PULLBACK (RSI 48.1),90086.74613704967,90259.08462098344,TP,10.538895566247806,0.5964050094273918,5.739084537638432,30,89957.49227409935,90259.08462098344,20.05057591428701,48.14176654827377,86.16924196688075,False,2025-12
BTC/USDT,2025-12-11 13:35:00,2025-12-11 13:40:00,LONG,TREND_PULLBACK (RSI 43.8),89861.07380820705,90073.90873059764,TP,10.598536067190544,0.7445965036741876,7.105465582734626,30,89701.4476164141,90073.90873059764,23.534049039563502,43.78406031032617,106.41746119529742,True,2025-12
BTC/USDT,2025-12-11 18:10:00,2025-12-11 18:40:00,SHORT,BB_BOUNCE_TOP,90617.50512332746,90947.11024665492,SL,10.672995717557964,-1.173172337324721,-10.911968594110416,30,90947.11024665492,90178.0316255575,17.069318255089428,62.83375199314244,219.73674888497982,True,2025-12
BTC/USDT,2025-12-11 20:25:00,2025-12-11 20:30:00,LONG,TREND_PULLBACK (RSI 53.9),90618.88560028025,91133.57146657324,TP,10.555678483825492,1.7901403180075122,17.039026563290566,30,90232.8712005605,91133.57146657324,30.223315724045726,53.94680700848687,257.34293314649676,False,2025-12
